32 32
0 3 0 4
0 25 0 26
0 28 0 29
1 11 1 12
2 20 2 21
2 25 2 26
3 2 3 3
3 27 3 28
3 29 3 30
4 9 4 10
4 26 4 27
4 30 4 31
5 11 5 12
5 19 5 20
6 16 6 17
6 20 6 21
7 18 7 19
8 1 8 2
8 8 8 9
8 12 8 13
8 18 8 19
8 27 8 28
10 26 10 27
11 10 11 11
11 13 11 14
11 16 11 17
12 30 12 31
13 4 13 5
13 10 13 11
13 11 13 12
13 25 13 26
13 28 13 29
14 6 14 7
14 12 14 13
14 27 14 28
15 6 15 7
15 24 15 25
15 25 15 26
16 2 16 3
16 7 16 8
17 24 17 25
18 23 18 24
19 2 19 3
19 19 19 20
19 23 19 24
20 5 20 6
20 10 20 11
20 17 20 18
20 24 20 25
20 27 20 28
22 4 22 5
22 11 22 12
23 5 23 6
23 14 23 15
23 23 23 24
23 26 23 27
24 4 24 5
24 24 24 25
25 26 25 27
26 5 26 6
26 16 26 17
26 18 26 19
26 19 26 20
26 24 26 25
26 25 26 26
27 20 27 21
27 27 27 28
27 28 27 29
28 2 28 3
28 12 28 13
29 27 29 28
31 11 31 12
31 13 31 14
31 19 31 20
0 7 1 7
0 27 1 27
0 28 1 28
1 22 2 22
2 2 3 2
2 5 3 5
2 26 3 26
4 3 5 3
4 15 5 15
4 30 5 30
5 22 6 22
5 29 6 29
6 3 7 3
6 13 7 13
6 14 7 14
6 27 7 27
7 10 8 10
7 12 8 12
8 10 9 10
8 22 9 22
8 24 9 24
9 24 10 24
10 4 11 4
10 5 11 5
10 13 11 13
10 28 11 28
10 30 11 30
11 13 12 13
11 19 12 19
11 20 12 20
11 24 12 24
12 6 13 6
12 7 13 7
12 22 13 22
12 23 13 23
12 28 13 28
13 0 14 0
13 6 14 6
13 24 14 24
13 27 14 27
13 28 14 28
13 29 14 29
13 31 14 31
14 2 15 2
14 12 15 12
15 8 16 8
16 1 17 1
16 9 17 9
16 24 17 24
17 1 18 1
17 28 18 28
18 5 19 5
18 12 19 12
18 16 19 16
18 18 19 18
19 1 20 1
19 17 20 17
20 1 21 1
20 13 21 13
20 14 21 14
20 23 21 23
20 24 21 24
20 26 21 26
20 28 21 28
21 1 22 1
21 7 22 7
21 15 22 15
22 15 23 15
23 6 24 6
23 25 24 25
24 17 25 17
24 30 25 30
25 0 26 0
26 8 27 8
26 16 27 16
26 22 27 22
27 6 28 6
27 14 28 14
28 5 29 5
28 8 29 8
28 16 29 16
29 1 30 1
29 19 30 19
29 28 30 28
30 0 31 0
30 1 31 1
30 15 31 15
